x,y,u,v,p,psi,tau_xx,tau_xy,tau_yy,u_exact,p_exact,psi_exact,tau_xx_exact,tau_xy_exact,tau_yy_exact
0.050847456,0.096551724,0.99881095,0.0,0.9491525,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.9491525,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.06779661,0.096551724,0.99881095,0.0,0.9322034,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.9322034,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.084745765,0.096551724,0.99881095,0.0,0.91525424,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.91525424,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.10169491,0.096551724,0.99881095,0.0,0.89830506,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.89830506,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.118644066,0.096551724,0.99881095,0.0,0.88135594,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.88135594,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.13559322,0.096551724,0.99881095,0.0,0.86440676,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.86440676,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.15254237,0.096551724,0.99881095,0.0,0.84745765,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.84745765,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.16949153,0.096551724,0.99881095,0.0,0.8305085,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.8305085,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.18644068,0.096551724,0.99881095,0.0,0.8135593,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.8135593,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.20338982,0.096551724,0.99881095,0.0,0.7966102,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.7966102,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.22033899,0.096551724,0.99881095,0.0,0.779661,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.779661,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.23728813,0.096551724,0.99881095,0.0,0.7627119,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.7627119,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.2542373,0.096551724,0.99881095,0.0,0.7457627,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.7457627,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.27118644,0.096551724,0.99881095,0.0,0.7288135,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.7288135,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.2881356,0.096551724,0.99881095,0.0,0.7118644,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.7118644,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.30508474,0.096551724,0.99881095,0.0,0.6949153,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.6949153,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.3220339,0.096551724,0.99881095,0.0,0.6779661,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.6779661,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.33898306,0.096551724,0.99881095,0.0,0.66101694,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.66101694,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.3559322,0.096551724,0.99881095,0.0,0.64406776,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.64406776,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.37288135,0.096551724,0.99881095,0.0,0.62711865,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.62711865,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.3898305,0.096551724,0.99881095,0.0,0.61016953,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.61016953,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.40677965,0.096551724,0.99881095,0.0,0.59322035,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.59322035,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.42372882,0.096551724,0.99881095,0.0,0.5762712,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.5762712,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.44067797,0.096551724,0.99881095,0.0,0.559322,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.559322,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.45762712,0.096551724,0.99881095,0.0,0.5423729,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.5423729,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.47457626,0.096551724,0.99881095,0.0,0.52542377,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.52542377,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.4915254,0.096551724,0.99881095,0.0,0.5084746,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.5084746,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.5084746,0.096551724,0.99881095,0.0,0.4915254,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.4915254,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.52542377,0.096551724,0.99881095,0.0,0.47457623,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.47457623,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.5423729,0.096551724,0.99881095,0.0,0.45762712,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.45762712,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.559322,0.096551724,0.99881095,0.0,0.440678,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.440678,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.5762712,0.096551724,0.99881095,0.0,0.42372882,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.42372882,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.59322035,0.096551724,0.99881095,0.0,0.40677965,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.40677965,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.61016953,0.096551724,0.99881095,0.0,0.38983047,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.38983047,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.62711865,0.096551724,0.99881095,0.0,0.37288135,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.37288135,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.64406776,0.096551724,0.99881095,0.0,0.35593224,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.35593224,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.66101694,0.096551724,0.99881095,0.0,0.33898306,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.33898306,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.6779661,0.096551724,0.99881095,0.0,0.32203388,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.32203388,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.6949153,0.096551724,0.99881095,0.0,0.3050847,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.3050847,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.7118644,0.096551724,0.99881095,0.0,0.2881356,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.2881356,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.7288135,0.096551724,0.99881095,0.0,0.27118647,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.27118647,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.7457627,0.096551724,0.99881095,0.0,0.2542373,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.2542373,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.7627119,0.096551724,0.99881095,0.0,0.23728812,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.23728812,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.779661,0.096551724,0.99881095,0.0,0.220339,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.220339,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.7966102,0.096551724,0.99881095,0.0,0.20338982,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.20338982,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.8135593,0.096551724,0.99881095,0.0,0.1864407,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.1864407,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.8305085,0.096551724,0.99881095,0.0,0.16949153,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.16949153,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.84745765,0.096551724,0.99881095,0.0,0.15254235,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.15254235,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.86440676,0.096551724,0.99881095,0.0,0.13559324,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.13559324,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.88135594,0.096551724,0.99881095,0.0,0.11864406,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.11864406,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.89830506,0.096551724,0.99881095,0.0,0.10169494,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.10169494,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.91525424,0.096551724,0.99881095,0.0,0.084745765,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.084745765,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.9322034,0.096551724,0.99881095,0.0,0.06779659,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.06779659,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.9491525,0.096551724,0.99881095,0.0,0.05084747,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.05084747,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.9661017,0.096551724,0.99881095,0.0,0.033898294,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.033898294,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.9830508,0.096551724,0.99881095,0.0,0.016949177,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.016949177,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
1.0,0.096551724,0.99881095,0.0,0.0,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005,0.99881095,0.0,0.0632195,-1.9270089e-11,-1.3970813e-11,-0.005
0.0,0.10344828,0.99881095,0.0,1.0,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,1.0,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.016949153,0.10344828,0.99881095,0.0,0.9830508,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.9830508,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.033898305,0.10344828,0.99881095,0.0,0.9661017,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.9661017,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.050847456,0.10344828,0.99881095,0.0,0.9491525,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.9491525,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.06779661,0.10344828,0.99881095,0.0,0.9322034,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.9322034,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.084745765,0.10344828,0.99881095,0.0,0.91525424,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.91525424,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.10169491,0.10344828,0.99881095,0.0,0.89830506,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.89830506,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.118644066,0.10344828,0.99881095,0.0,0.88135594,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.88135594,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.13559322,0.10344828,0.99881095,0.0,0.86440676,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.86440676,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.15254237,0.10344828,0.99881095,0.0,0.84745765,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.84745765,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.16949153,0.10344828,0.99881095,0.0,0.8305085,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.8305085,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.18644068,0.10344828,0.99881095,0.0,0.8135593,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.8135593,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.20338982,0.10344828,0.99881095,0.0,0.7966102,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.7966102,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.22033899,0.10344828,0.99881095,0.0,0.779661,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.779661,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.23728813,0.10344828,0.99881095,0.0,0.7627119,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.7627119,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.2542373,0.10344828,0.99881095,0.0,0.7457627,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.7457627,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.27118644,0.10344828,0.99881095,0.0,0.7288135,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.7288135,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.2881356,0.10344828,0.99881095,0.0,0.7118644,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.7118644,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.30508474,0.10344828,0.99881095,0.0,0.6949153,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.6949153,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.3220339,0.10344828,0.99881095,0.0,0.6779661,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.6779661,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.33898306,0.10344828,0.99881095,0.0,0.66101694,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.66101694,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.3559322,0.10344828,0.99881095,0.0,0.64406776,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.64406776,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.37288135,0.10344828,0.99881095,0.0,0.62711865,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.62711865,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.3898305,0.10344828,0.99881095,0.0,0.61016953,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.61016953,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.40677965,0.10344828,0.99881095,0.0,0.59322035,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.59322035,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.42372882,0.10344828,0.99881095,0.0,0.5762712,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.5762712,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.44067797,0.10344828,0.99881095,0.0,0.559322,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.559322,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.45762712,0.10344828,0.99881095,0.0,0.5423729,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.5423729,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.47457626,0.10344828,0.99881095,0.0,0.52542377,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.52542377,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.4915254,0.10344828,0.99881095,0.0,0.5084746,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.5084746,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.5084746,0.10344828,0.99881095,0.0,0.4915254,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.4915254,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.52542377,0.10344828,0.99881095,0.0,0.47457623,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.47457623,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.5423729,0.10344828,0.99881095,0.0,0.45762712,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.45762712,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.559322,0.10344828,0.99881095,0.0,0.440678,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.440678,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.5762712,0.10344828,0.99881095,0.0,0.42372882,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.42372882,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.59322035,0.10344828,0.99881095,0.0,0.40677965,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.40677965,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.61016953,0.10344828,0.99881095,0.0,0.38983047,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.38983047,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.62711865,0.10344828,0.99881095,0.0,0.37288135,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.37288135,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.64406776,0.10344828,0.99881095,0.0,0.35593224,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.35593224,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.66101694,0.10344828,0.99881095,0.0,0.33898306,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.33898306,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.6779661,0.10344828,0.99881095,0.0,0.32203388,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.32203388,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.6949153,0.10344828,0.99881095,0.0,0.3050847,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.3050847,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.7118644,0.10344828,0.99881095,0.0,0.2881356,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.2881356,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.7288135,0.10344828,0.99881095,0.0,0.27118647,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.27118647,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.7457627,0.10344828,0.99881095,0.0,0.2542373,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.2542373,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.7627119,0.10344828,0.99881095,0.0,0.23728812,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.23728812,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.779661,0.10344828,0.99881095,0.0,0.220339,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.220339,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.7966102,0.10344828,0.99881095,0.0,0.20338982,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.20338982,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.8135593,0.10344828,0.99881095,0.0,0.1864407,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.1864407,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.8305085,0.10344828,0.99881095,0.0,0.16949153,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.16949153,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.84745765,0.10344828,0.99881095,0.0,0.15254235,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.15254235,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.86440676,0.10344828,0.99881095,0.0,0.13559324,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.13559324,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.88135594,0.10344828,0.99881095,0.0,0.11864406,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.11864406,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.89830506,0.10344828,0.99881095,0.0,0.10169494,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.10169494,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.91525424,0.10344828,0.99881095,0.0,0.084745765,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.084745765,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.9322034,0.10344828,0.99881095,0.0,0.06779659,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.06779659,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.9491525,0.10344828,0.99881095,0.0,0.05084747,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.05084747,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.9661017,0.10344828,0.99881095,0.0,0.033898294,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.033898294,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.9830508,0.10344828,0.99881095,0.0,0.016949177,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.016949177,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
1.0,0.10344828,0.99881095,0.0,0.0,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005,0.99881095,0.0,0.0701133,1.9270106e-11,-1.3970813e-11,-0.005
0.0,0.11034483,0.98929846,0.0,1.0,0.076974295,5.781026e-11,-1.3970813e-11,-0.005,0.98929846,1.0,0.076974295,5.781026e-11,-1.3970813e-11,-0.005
0.016949153,0.11034483,0.98929846,0.0,0.9830508,0.076974295,5.781026e-11,-1.3970813e-11,-0.005,0.98929846,0.9830508,0.076974295,5.781026e-11,-1.3970813e-11,-0.005
0.033898305,0.11034483,0.98929846,0.0,0.9661017,0.076974295,5.781026e-11,-1.3970813e-11,-0.005,0.98929846,0.9661017,0.076974295,5.781026e-11,-1.3970813e-11,-0.005
0.050847456,0.11034483,0.98929846,0.0,0.9491525,0.076974295,5.781026e-11,-1.3970813e-11,-0.005,0.98929846,0.9491525,0.076974295,5.781026e-11,-1.3970813e-11,-0.005
0.06779661,0.11034483,0.98929846,0.0,0.9322034,0.076974295,5.781026e-11,-1.3970813e-11,-0.005,0.98929846,0.9322034,0.076974295,5.781026e-11,-1.3970813e-11,-0.005
0.084745765,0.11034483,0.98929846,0.0,0.91525424,0.076974295,5.781026e-11,-1.3970813e-11,-0.005,0.98929846,0.91525424,0.076974295,5.781026e-11,-1.3970813e-11,-0.005
0.10169491,0.11034483,0.98929846,0.0,0.89830506,0.076974295,5.781026e-11,-1.3970813e-11,-0.005,0.98929846,0.89830506,0.076974295,5.781026e-11,-1.3970813e-11,-0.005
0.118644066,0.11034483,0.98929846,0.0,0.88135594,0.076974295,5.781026e-11,-1.3970813e-11,-0.005,0.98929846,0.88135594,0.076974295,5.781026e-11,-1.3970813e-11,-0.005
0.13559322,0.11034483,0.98929846,0.0,0.86440676,0.076974295,5.781026e-11,-1.3970813e-11,-0.005,0.98929846,0.86440676,0.076974295,5.781026e-11,-1.3970813e-11,-0.005
0.15254237,0.11034483,0.98929846,0.0,0.84745765,0.076974295,5.781026e-11,-1.3970813e-11,-0.005,0.98929846,0.84745765,0.076974295,5.781026e-11,-1.3970813e-11,-0.005
0.16949153,0.11034483,0.98929846,0.0,0.8305085,0.076974295,5.781026e-11,-1.3970813e-11,-0.005,0.98929846,0.8305085,0.076974295,5.781026e-11,-1.3970813e-11,-0.005
0.18644068,0.11034483,0.98929846,0.0,0.8135593,0.076974295,5.781026e-11,-1.3970813e-11,-0.005,0.98929846,0.8135593,0.076974295,5.781026e-11,-1.3970813e-11,-0.005
0.20338982,0.11034483,0.98929846,0.0,0.7966102,0.076974295,5.781026e-11,-1.3970813e-11,-0.005,0.98929846,0.7966102,0.076974295,5.781026e-11,-1.3970813e-11,-0.005
0.22033899,0.11034483,0.98929846,0.0,0.779661,0.076974295,5.781026e-11,-1.3970813e-11,-0.005,0.98929846,0.779661,0.076974295,5.781026e-11,-1.3970813e-11,-0.005
0.23728813,0.11034483,0.98929846,0.0,0.7627119,0.076974295,5.781026e-11,-1.3970813e-11,-0.005,0.98929846,0.7627119,0.076974295,5.781026e-11,-1.3970813e-11,-0.005
0.2542373,0.11034483,0.98929846,0.0,0.7457627,0.076974295,5.781026e-11,-1.3970813e-11,-0.005,0.98929846,0.7457627,0.076974295,5.781026e-11,-1.3970813e-11,-0.005
0.27118644,0.11034483,0.98929846,0.0,0.7288135,0.076974295,5.781026e-11,-1.3970813e-11,-0.005,0.98929846,0.7288135,0.076974295,5.781026e-11,-1.3970813e-11,-0.005
0.2881356,0.11034483,0.98929846,0.0,0.7118644,0.076974295,5.781026e-11,-1.3970813e-11,-0.005,0.98929846,0.7118644,0.076974295,5.781026e-11,-1.3970813e-11,-0.005
0.30508474,0.11034483,0.98929846,0.0,0.6949153,0.076974295,5.781026e-11,-1.3970813e-11,-0.005,0.98929846,0.6949153,0.076974295,5.781026e-11,-1.3970813e-11,-0.005
0.3220339,0.11034483,0.98929846,0.0,0.6779661,0.076974295,5.781026e-11,-1.3970813e-11,-0.005,0.98929846,0.6779661,0.076974295,5.781026e-11,-1.3970813e-11,-0.005
0.33898306,0.11034483,0.98929846,0.0,0.66101694,0.076974295,5.781026e-11,-1.3970813e-11,-0.005,0.98929846,0.66101694,0.076974295,5.781026e-11,-1.3970813e-11,-0.005
0.3559322,0.11034483,0.98929846,0.0,0.64406776,0.076974295,5.781026e-11,-1.3970813e-11,-0.005,0.98929846,0.64406776,0.076974295,5.781026e-11,-1.3970813e-11,-0.005
