% Model,4_roll_mill.mph
% Version,COMSOL 6.3.0.290
% Date,"Sep 22 2026, 00:01"
% Dimension,2
% Nodes,5086
% Expressions,6
% Description,"Velocity field, x-component, Velocity field, y-component, Pressure, Viscoelastic extra stress tensor, branch 1, xx-component, Viscoelastic extra stress tensor, branch 1, xy-component, Viscoelastic extra stress tensor, branch 1, yy-component"
% Length unit,m
% x,y,u (m/s) @ epsilon=0.1,v (m/s) @ epsilon=0.1,p (Pa) @ epsilon=0.1,vef.Te_1xx (N/m^2) @ epsilon=0.1,vef.Te_1xy (N/m^2) @ epsilon=0.1,vef.Te_1yy (N/m^2) @ epsilon=0.1
0.005475864446977092,0.012128895840071582,0.0035506482237023366,0.007534677188412151,1.1722554972611363,1.5927290449646796,2.2142826158559124,2.5456594914104294
0.005544967222482056,0.0122699521913998,0.003778705287372838,0.007422865936865378,0.9943963289828298,1.735849840002832,2.2436855532786466,2.4077947349875517
0.005384988276707032,0.012256373020795361,0.0035313676282700958,0.007227976676370567,0.9405897998209384,1.4804078794642839,2.097964203578329,2.3177688521915134
0.0056184655156709526,0.012408766398519249,0.004012120303875323,0.00729930454420663,1.1127231719850803,1.8835573420622456,2.265427900835726,2.2677108467187748
0.005452849640796468,0.01240318962703027,0.0037488864254926093,0.007097733714157628,0.9280623388233407,1.607248075221375,2.1145370254884734,2.1767001892255706
0.005696288158021204,0.012545204192439471,0.004234894927838162,0.007172364137865174,0.9800117021231444,2.030770045723744,2.2786795108254005,2.128154316941753
0.005529640505684636,0.0125401227648174,0.003963060290053294,0.006977631497960102,0.9297834234085866,1.7397143643711501,2.1304545977733054,2.0486510879828828
0.013187119036995118,0.013852566968142575,0.006422238169594631,-0.005304043402199984,1.4511199741117509,1.6949022063009818,-2.5109191377736604,3.092825277619591
0.013351107022969808,0.01392541581713435,0.006024302633147315,-0.005142842737480127,1.3914500103632579,1.4983560182817153,-2.3439442019827728,2.8719478802653775
0.01322122959853938,0.014017722482861296,0.006202438298158051,-0.00497201375950112,1.393922318657875,1.6510503977742612,-2.3899978099260335,2.739141402624775
0.0130645347166975,0.013950775489717909,0.006581134109767915,-0.005105610137048377,1.6043501180327837,1.8501465628187723,-2.546499601181513,2.9336438367171023
0.013096419399956469,0.014116542010200362,0.006350989697842785,-0.004775676883640046,1.3496769579464791,1.7971425926789653,-2.415463427227181,2.5843947426069893
0.01293892622972893,0.014045084994930427,0.00673540736735145,-0.0049001932860873515,1.6815655208335523,2.006404132113816,-2.5711480904907202,2.7693735995841013
0.012972521245288625,0.014217874374695419,0.0064788517230715955,-0.0045641250155876644,1.3349834455271787,1.9356328680031452,-2.4246121666417504,2.4220965628634623
0.012810416269897769,0.01413540329229132,0.006887707723372477,-0.004683598926389363,1.5968558585839256,2.164788159328803,-2.5862898768098885,2.602347350960716
0.012839827066483962,0.014311623478234609,0.006614076507105216,-0.004354869002457352,1.3388662033928413,2.0822855314863404,-2.430348511910003,2.2649831462853585
0.012679131780828632,0.014221641019906124,0.007032990555349186,-0.004462469790872998,1.5512160763256866,2.323906395372517,-2.59221478885353,2.436827460729334
0.012701251922791224,0.014398420963482433,0.006751504329510774,-0.004145277018415993,1.3430678318683007,2.233790795843151,-2.429936915885328,2.110790951242017
0.012545204192439473,0.0143037118419788,0.007170861637638712,-0.0042373480145821716,1.517923100890747,2.483346411748893,-2.588373676602867,2.272301018755772
0.0122699521913998,0.014455032777517945,0.0074260606288147875,-0.0037724353779878296,1.3347152202510888,2.8027952932111337,-2.5508197423535166,1.9458048832507717
0.012260021208380519,0.014611074671180408,0.007173600064288921,-0.0035154555761294916,1.3843498495556472,2.7102781348859444,-2.392406524373758,1.6750358058388144
0.012128895840071584,0.01452413555302291,0.007536401251750024,-0.0035469079046553573,1.5937899291946913,2.957665689720122,-2.516415387739544,1.787567211362355
0.012408766398519247,0.014381534484329045,0.007301904108090443,-0.004007278557336599,1.4706336763822871,2.643068980881853,-2.5745290155146376,2.108347497158606
0.012409854228658904,0.014552234289259431,0.007026663211940252,-0.0037194613202876357,1.3731128203207108,2.5460946089174303,-2.4074445895750505,1.8103049729391263
